ticker,count,score
TSSJF,0,0
FBVA,0,0
KDKN,0,0
CSSDF,0,0
XSW,0,0
LOQPF,0,0
USDF,0,0
CFIVW,0,0
TSURF,0,0
HIPR,0,0
WTTHF,0,0
LBCMD,0,0
FICS,0,0
MITK,0,0
GMXDF,0,0
CGDNF,0,0
SVACU,0,0
IWB,0,0
CDTI,0,0
BPHLF,0,0
WTHEF,0,0
NXTN,0,0
BMCLF,0,0
TKR,0,0
WNW,0,0
MHPSY,0,0
ITXXF,0,0
TRITF,0,0
CTRYY,0,0
ROP,0,0
KLRGF,0,0
ELORY,0,0
BILS,0,0
PGEJF,0,0
TFLO,0,0
IRESF,0,0
MSP,0,0
MOMO,0,0
AVTR.PRA,0,0
MLCG,0,0
FLQM,0,0
FFZY,0,0
GMTX,0,0
ZSHGY,0,0
RATIY,0,0
FSSLY,0,0
BLXX,0,0
ANPDY,0,0
SUZXY,0,0
MYBF,0,0
TGIFF,0,0
ORKLF,0,0
SWGAF,0,0
JJM,0,0
UIBGF,0,0
CLVCF,0,0
HBB,0,0
EKIVF,0,0
AENZ,0,0
ASML,0,0
TRNLY,0,0
OXSQ,0,0
FNGGF,0,0
DNIYY,0,0
RARMF,0,0
IPOE.WS,0,0
GRDLY,0,0
SLROF,0,0
PPSHY,0,0
YSAC,0,0
BAYZF,0,0
ASPD,0,0
XSPT,0,0
MAASF,0,0
IOIHF,0,0
MNR,0,0
DTN,0,0
HUBG,0,0
MLAB,0,0
GESI,0,0
ENZN,0,0
BTLN,0,0
ZUMRF,0,0
AMEFF,0,0
CHUY,0,0
ERFB,0,0
VETTF,0,0
OOGI,0,0
ISESF,0,0
LBRDB,0,0
TRQ,0,0
RWWI,0,0
HWTFF,0,0
OTSKF,0,0
ETCC,0,0
ILTB,0,0
DHC,0,0
ELWSF,0,0
NEP,0,0
ACDVF,0,0
HKGEF,0,0
TCFF,0,0
MCET,0,0
TDACU,0,0
BWAGF,0,0
PLBY,0,0
BNDX,0,0
LBBRF,0,0
PKMS,0,0
NAHD,0,0
PAOG,0,0
DCPH,0,0
AOA,0,0
PDEV,0,0
QEDN,0,0
SGOU,0,0
RCKZF,0,0
AVA,0,0
AEACU,0,0
RSASF,0,0
FUORF,0,0
INKM,0,0
SCFR,0,0
SGRCF,0,0
DVN,0,0
TKCGF,0,0
ITHUF,0,0
ECRTF,0,0
TLTFF,0,0
VNTN,0,0
AIRYY,0,0
FLURF,0,0
KRFG,0,0
MH.PRD,0,0
MTHRY,0,0
CBBHF,0,0
SZLMY,0,0
SVNBY,0,0
TAYL,0,0
IOBCF,0,0
CRZBY,0,0
GASXF,0,0
SHIPW,0,0
JEMD,0,0
ATTRF,0,0
AIVN,0,0
PURXF,0,0
WVMDF,0,0
LITB,0,0
USMT,0,0
UMAV,0,0
GWBK,0,0
DMGGF,0,0
ABTO,0,0
VRIG,0,0
VIIAW,0,0
NGA.WS,0,0
VLOUF,0,0
TSRR,0,0
FEMB,0,0
EUGFF,0,0
HADV,0,0
STLD,0,0
XOUT,0,0
AHL.PRD,0,0
ULGX,0,0
AUUMF,0,0
FBTT,0,0
ESGG,0,0
MGPUF,0,0
BCUFF,0,0
PRAC,0,0
SPXXF,0,0
GLCDF,0,0
NTME,0,0
EXTN,0,0
NVTQF,0,0
VIPS,0,0
ATCN,0,0
SRG.PRA,0,0
BXLC,0,0
FCVT,0,0
RNDV,0,0
SSHKF,0,0
ADIA,0,0
XMPT,0,0
BADFF,0,0
ISVG,0,0
IRPTF,0,0
UNP,0,0
PMMCF,0,0
DKNG,0,0
SCEDF,0,0
RSLBF,0,0
CTGO,0,0
ROG,0,0
MTSFF,0,0
CGASY,0,0
FTXG,0,0
KINS,0,0
HIG,0,0
PMMDF,0,0
ACEVW,0,0
MYRLF,0,0
EPOKF,0,0
ESPHQ,0,0
IRBT,0,0
SOLS,0,0
BIREF,0,0
UCC,0,0
ELY,0,0
IOOFF,0,0
CYDX,0,0
SHMP,0,0
ICTEY,0,0
GRJVF,0,0
TKCBY,0,0
POAI,0,0
MEDP,0,0
TTD,0,0
ASND,0,0
SQCF,0,0
VOC,0,0
FKU,0,0
IWFL,0,0
ALB,0,0
HYPMY,0,0
NPACF,0,0
LMWW,0,0
GGLT,0,0
OTIVF,0,0
HVGDF,0,0
FBGGF,0,0
BQMGY,0,0
ADVZF,0,0
AGIO,0,0
FBIP,0,0
MKRIF,0,0
ACUS,0,0
REMYF,0,0
AAWW,0,0
TBBC,0,0
HYMCW,0,0
FLXN,0,0
PMX,0,0
MODV,0,0
AAON,0,0
IEAM,0,0
ESGU,0,0
YIPCF,0,0
AHODF,0,0
XELB,0,0
PLYM.PRA,0,0
SRCPF,0,0
SONVY,0,0
UETH,0,0
RTSL,0,0
TWCT,0,0
UNEGF,0,0
LPRO,0,0
FGWLF,0,0
GUDDY,0,0
CLABF,0,0
DSOC,0,0
SOLTF,0,0
LSAT,0,0
SKPJY,0,0
MOPHY,0,0
DYAI,0,0
CERPQ,0,0
SNV,0,0
SZKMY,0,0
KSQR,0,0
DEIPY,0,0
CAIXY,0,0
EASG,0,0
IWX,0,0
FWDB,0,0
SJR,0,0
NWSZF,0,0
ICTEF,0,0
AVACF,0,0
SBB,0,0
EBIZ,0,0
VLMTY,0,0
HNDAF,0,0
POAHY,0,0
FETLF,0,0
CMRE.PRD,0,0
EYEG,0,0
CMGMF,0,0
DIGBF,0,0
CCLP,0,0
UMCN,0,0
EOSS,0,0
HLFGY,0,0
VBND,0,0
SPSO,0,0
PECD,0,0
TOCOF,0,0
WSRC,0,0
MAXMF,0,0
HEPA,0,0
IPSBY,0,0
VOLAF,0,0
SSLLF,0,0
PFM,0,0
TPMT,0,0
RSVAW,0,0
PALT,0,0
FXLG,0,0
IGAC,0,0
JXHLY,0,0
WLYW,0,0
SRE,0,0
SPKEP,0,0
AXIM,0,0
SNFCA,0,0
EVAI,0,0
SPFR.WS,0,0
GGNPF,0,0
IBA,0,0
SASR,0,0
RXD,0,0
RANJF,0,0
VLMZF,0,0
QADA,0,0
EBOSF,0,0
USAQ,0,0
XES,0,0
JPUS,0,0
VCMP,0,0
SPAB,0,0
AZBL,0,0
ISJSF,0,0
GIX.WS,0,0
MGHTF,0,0
TCPFF,0,0
ICGUF,0,0
SBIMF,0,0
BBRYF,0,0
CREE,0,0
BVXV,0,0
HVRRF,0,0
FINV,0,0
ONLPF,0,0
PRK,0,0
CGROF,0,0
PLBC,0,0
TCTL,0,0
DSTZF,0,0
JPPPF,0,0
CSTMF,0,0
DGIX,0,0
WIMHY,0,0
OXINF,0,0
TRST,0,0
BLRDF,0,0
DGEN,0,0
BDMXF,0,0
CYBF,0,0
MRVCF,0,0
FLLV,0,0
PIRGF,0,0
COHG,0,0
EWGS,0,0
PHKIF,0,0
AGATF,0,0
BAP,0,0
COTQF,0,0
VNGUF,0,0
ZCZZT,0,0
VGTL,0,0
WEA,0,0
SLVRF,0,0
BNGOW,0,0
SJI,0,0
VACQU,0,0
ARBU,0,0
CNPAY,0,0
ZCAN,0,0
PPMH,0,0
PTVE,0,0
TGOPY,0,0
THS,0,0
GCLL,0,0
GLTIL,0,0
MLTTY,0,0
FMBRF,0,0
INVH,0,0
ULVAF,0,0
UJB,0,0
LLAZF,0,0
FORR,0,0
GLNCY,0,0
CMCM,0,0
SHW,0,0
YZCAY,0,0
FSP,0,0
CPLG,0,0
NZEOY,0,0
CPWIF,0,0
BROE,0,0
PIFYF,0,0
CMULF,0,0
ALLQ,0,0
DEMZ,0,0
OVLH,0,0
ULSP,0,0
SYF,0,0
NDES,0,0
TTXP,0,0
MRVL,0,0
GTAT,0,0
MTSUY,0,0
PPCQ,0,0
TTCF,0,0
FRCN,0,0
ADBN,0,0
SVDN,0,0
SCBS,0,0
UCMDF,0,0
DRVYF,0,0
IMTV,0,0
ALLK,0,0
FOCIF,0,0
QMJ,0,0
STPJF,0,0
GRRLF,0,0
ROSN,0,0
CKYS,0,0
NYMTP,0,0
DLUEY,0,0
ATGSY,0,0
GNOG,0,0
AMXX,0,0
ATBPF,0,0
PHG,0,0
KMFI,0,0
PPLFF,0,0
FSTR,0,0
JCQQ,0,0
BHSE,0,0
ACWX,0,0
CYAGF,0,0
SRSN,0,0
AEO,0,0
CBUTF,0,0
ENHD,0,0
HTUS,0,0
ANFIF,0,0
PVBC,0,0
DDAIF,0,0
RFHRF,0,0
GNBF,0,0
CBO,0,0
FEP,0,0
ORZWF,0,0
RFDA,0,0
PPEVF,0,0
VETS,0,0
JSAIY,0,0
SIMO,0,0
CVMCA,0,0
ISVIF,0,0
AITX,0,0
ARRLF,0,0
CLVFA,0,0
FXC,0,0
CYLTF,0,0
PSTV,0,0
PPIH,0,0
ANVI,0,0
RWMI,0,0
SIGCY,0,0
DEITF,0,0
DPW,0,0
AVEM,0,0
MKTX,0,0
KPLUF,0,0
GLW,0,0
ICNN,0,0
HLIX,0,0
THRSF,0,0
XNJJY,0,0
FCSMF,0,0
LRDR,0,0
PMHG,0,0
FJTCY,0,0
VLKAF,0,0
FUJSF,0,0
NEE.PRO,0,0
GCRCF,0,0
ORRCF,0,0
ATLKY,0,0
PFBX,0,0
CJPRF,0,0
SEKZF,0,0
KR,0,0
HYMLY,0,0
THQQF,0,0
TAISF,0,0
SBHGF,0,0
SKKAF,0,0
PMTYF,0,0
ELOKY,0,0
BCDAW,0,0
VKTXW,0,0
TETHF,0,0
FEPTY,0,0
CRCQW,0,0
ARHOF,0,0
BTAI,0,0
MANH,0,0
ZMSPF,0,0
SSGUF,0,0
XTLB,0,0
MNII,0,0
YGEQF,0,0
BSFC,0,0
VMCS,0,0
FBT,0,0
HAON,0,0
CXIA,0,0
BRFIF,0,0
ISUDF,0,0
HROEY,0,0
CPFH,0,0
JYOGF,0,0
RCCCD,0,0
NXRA,0,0
FUPBY,0,0
NXGPF,0,0
BBAX,0,0
GOTRF,0,0
TSBLF,0,0
GBS,0,0
CDK,0,0
FXMBF,0,0
CPSV,0,0
ACLD,0,0
QHYG,0,0
CYRP,0,0
GBERF,0,0
FLBR,0,0
SOLLF,0,0
MOTV,0,0
RYLPF,0,0
GTVI,0,0
JEF,0,0
PCPC.U,0,0
SCNA,0,0
AGS,0,0
DFMTF,0,0
FWAV,0,0
SPRZ,0,0
AZBA,0,0
CNBS,0,0
IMYSY,0,0
PKPH,0,0
DVRNF,0,0
PANRF,0,0
ABTI,0,0
SCHH,0,0
ALTS,0,0
VTNA,0,0
KNBWY,0,0
TEKCF,0,0
CSTC,0,0
NUBD,0,0
FIKVF,0,0
ELMUY,0,0
DMEHF,0,0
CEXPF,0,0
SCSHF,0,0
LWACU,0,0
SFHI,0,0
GRRMF,0,0
CCBC,0,0
SZK,0,0
KRNGY,0,0
COWP,0,0
AUDVF,0,0
HNNA,0,0
TEO,0,0
NTXVF,0,0
GPAGF,0,0
SCVPY,0,0
NHHS,0,0
GWHP,0,0
DSNKY,0,0
MNSB,0,0
SRSK,0,0
CYH,0,0
RGI,0,0
GERN,0,0
LMPMF,0,0
PANW,0,0
SEHLF,0,0
ORXCF,0,0
CJRCF,0,0
BFT,0,0
ALGGY,0,0
BRTR,0,0
GVHIB,0,0
MCVT,0,0
HIX,0,0
SMMCF,0,0
ENX,0,0
TEKKU,0,0
ASAN,0,0
ROT.U,0,0
CZAVF,0,0
DPFD,0,0
OOIL,0,0
IMGL,0,0
BSPA,0,0
FREL,0,0
NRSTF,0,0
IWSH,0,0
NWRLY,0,0
TKYMY,0,0
FNBLF,0,0
AFMJF,0,0
NPACY,0,0
ASAQ.U,0,0
AQARF,0,0
SCSC,0,0
KFS,0,0
TTVSY,0,0
HFFG,0,0
SMDD,0,0
WBTMU,0,0
NPSKF,0,0
FURGF,0,0
MBWM,0,0
KGFTY,0,0
DGWPF,0,0
WBIY,0,0
GRES,0,0
HTSF,0,0
TKGZY,0,0
LTL,0,0
QPSF,0,0
USBC,0,0
VRUS,0,0
SNV.PRD,0,0
MCVEY,0,0
WCEXF,0,0
PCG.PRC,0,0
DAHSF,0,0
UNADF,0,0
SDTTU,0,0
REHB,0,0
SPAZF,0,0
PROF,0,0
HITC,0,0
ABZPY,0,0
IUS,0,0
YLDGF,0,0
ITCFY,0,0
EDZR,0,0
IAUF,0,0
PSCR,0,0
HYBOF,0,0
CPG,0,0
HUSV,0,0
TCEC,0,0
RCTUF,0,0
PTCT,0,0
VUSE,0,0
EPIX,0,0
PUTRF,0,0
NVNXF,0,0
CIICW,0,0
SBSW,0,0
DLR.PRL,0,0
BLBRF,0,0
DCUE,0,0
OCBI,0,0
FALN,0,0
TLSNY,0,0
DRYN,0,0
SCOA,0,0
NVCP,0,0
HDEF,0,0
CSTNL,0,0
AYTUZ,0,0
JGLDF,0,0
CAXCF,0,0
IHSEF,0,0
RSVA,0,0
IGR,0,0
CWLPF,0,0
YRCCF,0,0
IEMG,0,0
CCB,0,0
SBBA,0,0
ACMMY,0,0
TCOR,0,0
SKUEF,0,0
FFRIF,0,0
BGNX,0,0
CHCR,0,0
LBTYB,0,0
ALSRF,0,0
NECA,0,0
DNDDF,0,0
ACMLF,0,0
INCZY,0,0
IHPCF,0,0
OSSDF,0,0
CPHI,0,0
FNCSF,0,0
ISPD,0,0
LBUY,0,0
ROAM,0,0
TNDM,0,0
PNNX,0,0
IWS,0,0
VNKEF,0,0
CXBMF,0,0
EGRX,0,0
PGUZ,0,0
THBR,0,0
KPHWF,0,0
KRNLU,0,0
TBLMF,0,0
NVYAF,0,0
EPGNY,0,0
ELLKF,0,0
AVCRF,0,0
OISHF,0,0
LQMT,0,0
EROX,0,0
PACW,0,0
OBCI,0,0
FMX,0,0
ADCT,0,0
ELDN,0,0
DJUL,0,0
SUNTF,0,0
NWIN,0,0
HNDL,0,0
BRTHF,0,0
XVIPF,0,0
GFPTF,0,0
CRZY,0,0
SMRN,0,0
FCCN,0,0
SGRP,0,0
PLYFF,0,0
XNDRF,0,0
PRGX,0,0
UPNRF,0,0
HASGF,0,0
ECNRF,0,0
VDKB,0,0
QCCO,0,0
CRTD,0,0
TIPUF,0,0
EREPF,0,0
HSCM,0,0
GSKY,0,0
BMXI,0,0
SHMUF,0,0
IIJIY,0,0
FNCJF,0,0
GNRSW,0,0
ASEKF,0,0
BSJR,0,0
LIXTW,0,0
EPV,0,0
EEA,0,0
ODEFF,0,0
IBMN,0,0
SGRPW,0,0
CTSO,0,0
MNRLF,0,0
AWLCF,0,0
BKHPY,0,0
PCTNF,0,0
RFUN,0,0
TPCAF,0,0
LFTRU,0,0
PINXF,0,0
KOD,0,0
ALCN,0,0
DGLT,0,0
IVBXF,0,0
PHGPY,0,0
SRNA,0,0
MYSRF,0,0
NGA,0,0
CLGDF,0,0
ISCO,0,0
ACBM,0,0
LMRKP,0,0
TELNF,0,0
SALRY,0,0
CGIFF,0,0
CEUMF,0,0
RONWF,0,0
OPHI,0,0
SMGBY,0,0
GLBB,0,0
OROVF,0,0
CNNC,0,0
ELCI,0,0
EMMD,0,0
LBRT,0,0
WDSSF,0,0
JHG,0,0
APO.PRB,0,0
VTYB,0,0
ABPPF,0,0
ADRNY,0,0
ILKAF,0,0
LAMR,0,0
FMNJ,0,0
KIIIU,0,0
BBSCF,0,0
VKVEF,0,0
EPZM,0,0
ITT,0,0
NVDEF,0,0
JRVR,0,0
PCGR,0,0
SPNV,0,0
PHCUF,0,0
SMPR,0,0
KBWR,0,0
CGEMY,0,0
GMRE,0,0
IGPG,0,0
IVINF,0,0
DIIBF,0,0
VPSN,0,0
PRKA,0,0
FGROF,0,0
CFRUY,0,0
NACP,0,0
SDH,0,0
SWNNU,0,0
IBTI,0,0
ROL,0,0
DMRR,0,0
TTOPF,0,0
INGEF,0,0
PSTL,0,0
GRBG,0,0
SONM,0,0
FEOVF,0,0
PXPP,0,0
NSBK,0,0
VRAY,0,0
PEMTF,0,0
RAACW,0,0
CHOOF,0,0
FMAY,0,0
SWEE,0,0
LVPR,0,0
JPME,0,0
CALZF,0,0
UUUU.WS,0,0
SRBGF,0,0
VGM,0,0
SRVTF,0,0
ODT,0,0
QUAN,0,0
WSRNF,0,0
KMWE,0,0
BCO,0,0
EFBI,0,0
ABMBF,0,0
SBNY,0,0
AXR,0,0
EXR,0,0
KAPR,0,0
GFLU,0,0
VLPNF,0,0
TRRE,0,0
ATHOF,0,0
BFRE,0,0
PSTI,0,0
SOLCF,0,0
GARQF,0,0
BTGWF,0,0
SRUS,0,0
PIKL,0,0
PNNEF,0,0
WRB.PRC,0,0
CSA,0,0
GIIZF,0,0
AFI,0,0
JPTXY,0,0
FYLD,0,0
CFRHF,0,0
TSSZF,0,0
GOGY,0,0
BBMPY,0,0
SITC.PRK,0,0
SKPI,0,0
RKWAF,0,0
PLXXF,0,0
VNLTF,0,0
IPSEF,0,0
GFSAY,0,0
KRUS,0,0
INDFF,0,0
ENTX,0,0
ISDXF,0,0
IFBH,0,0
CLIUF,0,0
RLX,0,0
PLG,0,0
LXU,0,0
APTY,0,0
CMEY,0,0
CLLDY,0,0
CGLD,0,0
ANIOY,0,0
URBN,0,0
HESAF,0,0
ALJJ,0,0
PMIR,0,0
FSWA,0,0
JSD,0,0
SOEN,0,0
JMEXF,0,0
IBWC,0,0
FGELF,0,0
DTMXF,0,0
CND,0,0
CYRAY,0,0
SMWZF,0,0
QPRC,0,0
NYMT,0,0
BOXS,0,0
RTLR,0,0
DLRWF,0,0
CHD,0,0
INSI,0,0
TCPC,0,0
BTTUF,0,0
TXWHF,0,0
RAREF,0,0
PMOIF,0,0
GSPY,0,0
CAIHF,0,0
CRBP,0,0
KTRPF,0,0
UREQF,0,0
INTK,0,0
CERX,0,0
TNNFF,0,0
GUFAF,0,0
ALLO,0,0
ZNRG,0,0
JGH,0,0
CCORF,0,0
FJLLF,0,0
PTEFF,0,0
AEGXF,0,0
LDGYY,0,0
IIJIF,0,0
DNAG,0,0
FORNY,0,0
TKRFF,0,0
ISVJF,0,0
JBFCF,0,0
PROV,0,0
PTZIF,0,0
UMH,0,0
XRSMF,0,0
AVPI,0,0
EVOL,0,0
EBC,0,0
EXMGF,0,0
FCTR,0,0
SHLS,0,0
EXPS,0,0
APPZ,0,0
GXSBY,0,0
SLUNF,0,0
BTA,0,0
GNE.PRA,0,0
IHC,0,0
CAVEF,0,0
FPLSF,0,0
GSPI,0,0
FOTB,0,0
DSCVF,0,0
LJPC,0,0
PRNT,0,0
HABK,0,0
UTI,0,0
CRRFY,0,0
MHN,0,0
AHT.PRI,0,0
OYOCF,0,0
FCIC,0,0
AXXDF,0,0
YTAYF,0,0
ITKSF,0,0
LSXMB,0,0
PGUUF,0,0
IGESF,0,0
SPWUF,0,0
LUVU,0,0
FWRD,0,0
AIMH,0,0
UGI,0,0
CMT,0,0
SDCVF,0,0
PNFTF,0,0
EKTPF,0,0
FORU,0,0
THVB,0,0
IAF,0,0
FNGR,0,0
RNG,0,0
TRKNY,0,0
ERHE,0,0
ARINA,0,0
KPLIF,0,0
PKCOY,0,0
HSCZ,0,0
AJG,0,0
VEXTF,0,0
MGDPF,0,0
SPTS,0,0
GLOG,0,0
CHIT,0,0
BPT,0,0
CPKOF,0,0
SHPPF,0,0
TSLLF,0,0
BBSA,0,0
MGPPF,0,0
CLGN,0,0
CZNB,0,0
TISCY,0,0
SQCC,0,0
TOFB,0,0
MTUAF,0,0
NWGC,0,0
PHM,0,0
PEFDF,0,0
TRNX,0,0
GZDIF,0,0
GHST,0,0
VICI,0,0
BPZZF,0,0
GPRC,0,0
ENCTF,0,0
AKVA,0,0
FRTN,0,0
TVAHF,0,0
PRIF.PRA,0,0
MDIKY,0,0
BGS,0,0
CCOEF,0,0
IBDQ,0,0
RQHTF,0,0
ROFO,0,0
WIX,0,0
CRFTF,0,0
HYS,0,0
PTTN,0,0
DWSN,0,0
GOVB,0,0
HOG,0,0
SVMB,0,0
ORLY,0,0
EESH,0,0
GNRS,0,0
XOG,0,0
PRED,0,0
AGNMF,0,0
TWNI.U,0,0
NGRP,0,0
FXZ,0,0
APPM,0,0
PTRRF,0,0
NTEK,0,0
FMFB,0,0
TRUMY,0,0
GSSRF,0,0
AWCMF,0,0
GGO,0,0
HIPS,0,0
ATGGF,0,0
EDCFF,0,0
GLAQU,0,0
CHGS,0,0
CALT,0,0
CNO.PRA,0,0
GWAXF,0,0
VPOR,0,0
RIOXF,0,0
BHAT,0,0
MGAWF,0,0
CNP,0,0
LICH,0,0
BEOB,0,0
SCYT,0,0
WRB.PRE,0,0
HTPA.U,0,0
AVHOQ,0,0
AMRT,0,0
CWS,0,0
SCBZ,0,0
RVI,0,0
MDKM,0,0
WEBC,0,0
CGO,0,0
TOGL,0,0
RITPF,0,0
AFRM,0,0
BDUUF,0,0
AISSF,0,0
TQLB,0,0
EMSQF,0,0
FDD,0,0
MERG,0,0
MDEVY,0,0
EDOC,0,0
MRPS,0,0
GLFN,0,0
JUTOF,0,0
SCHO,0,0
CREJF,0,0
ADVYF,0,0
VMI,0,0
PBR.A,0,0
RMT,0,0
ATRX,0,0
QS.WS,0,0
AVAL,0,0
WRB,0,0
AGREF,0,0
PBEE,0,0
TBCPU,0,0
ONLN,0,0
ABSCF,0,0
RLJ,0,0
RAGL,0,0
FRTIF,0,0
LYSGF,0,0
FTTRF,0,0
CTIMF,0,0
OPGN,0,0
BDRSF,0,0
AJRD,0,0
NAVVF,0,0
RDLCF,0,0
STAG,0,0
SAK,0,0
DNZ.U,0,0
EMBA,0,0
CAVR,0,0
CTBB,0,0
HANOF,0,0
WSOUF,0,0
HIMX,0,0
IVR.PRB,0,0
TNHDF,0,0
TTEK,0,0
YTHL,0,0
SOCLF,0,0
ASKE,0,0
AYLA,0,0
SKX,0,0
SLX,0,0
OGDCF,0,0
VLPNY,0,0
KRIDF,0,0
IMXCF,0,0
FRRSF,0,0
BBDO,0,0
TLOOF,0,0
SCEXF,0,0
SECTF,0,0
MZDAY,0,0
TLGHF,0,0
JCI,0,0
BCHG,0,0
FEDX,0,0
NRILY,0,0
OCNB,0,0
SCHR,0,0
BKUT,0,0
HVCW,0,0
BFDE,0,0
RMGGY,0,0
MJJ,0,0
CMPRF,0,0
AZDDQ,0,0
ULTA,0,0
FLSW,0,0
WNEB,0,0
CGNWF,0,0
FCODF,0,0
FPRX,0,0
FCAC,0,0
BIGN,0,0
PTRO,0,0
MIDU,0,0
LACQW,0,0
BOLSY,0,0
ALGS,0,0
RSTTF,0,0
VANVF,0,0
CAOVY,0,0
ILKAY,0,0
KOJAF,0,0
MCRO,0,0
URHG,0,0
TRFNF,0,0
SPLG,0,0
ASGRF,0,0
WSC,0,0
EXAS,0,0
MNAP,0,0
LTTSF,0,0
FNCL,0,0
WGMCF,0,0
IXSCF,0,0
CJPRY,0,0
STRB,0,0
IHVPF,0,0
BSET,0,0
NZRFY,0,0
THLPF,0,0
ASRVP,0,0
BITRF,0,0
LGRTY,0,0
MHGVY,0,0
PHRX,0,0
IEHS,0,0
GGSM,0,0
QTUM,0,0
RSHRL,0,0
ADTTF,0,0
CTUY,0,0
MTPOY,0,0
IOIOF,0,0
TSGTF,0,0
SOHMF,0,0
NCWAF,0,0
GNPR,0,0
CMCTP,0,0
KURRY,0,0
BIZD,0,0
CAMG,0,0
HNLGY,0,0
RKNEF,0,0
STSBF,0,0
PHDWY,0,0
TPC,0,0
NDSN,0,0
GSEU,0,0
ISVPF,0,0
ACAD,0,0
SNPW,0,0
AER,0,0
PWV,0,0
WACC,0,0
YHHCY,0,0
FFIN,0,0
FAVO,0,0
ETIHY,0,0
ECGFF,0,0
RTMAF,0,0
AMDHF,0,0
GPN,0,0
ATGVF,0,0
SMUUY,0,0
MJDS,0,0
UFMG,0,0
MTLK,0,0
PHPYF,0,0
RY.PRT,0,0
TLRS,0,0
SLSDF,0,0
EKGGF,0,0
SVNDY,0,0
ACCFF,0,0
HEME,0,0
PHVS,0,0
NWMH,0,0
PTEST.W,0,0
DM.WS,0,0
MFUS,0,0
SUND,0,0
DPK,0,0
CTAGF,0,0
WSTTF,0,0
AZMCF,0,0
MQCTF,0,0
ICTY,0,0
RADA,0,0
YUMM,0,0
BSND,0,0
ATVI,0,0
COLZF,0,0
CSASY,0,0
QGSI,0,0
DGNOF,0,0
RECS,0,0
DLCAU,0,0
PPSTF,0,0
ASC,0,0
MRACW,0,0
GBUG,0,0
YXR,0,0
ARDS,0,0
AMXVF,0,0
INTU,0,0
UBSFF,0,0
CRRYY,0,0
PLPRF,0,0
NGOWL,0,0
CPGVY,0,0
FTAI.PRB,0,0
PTNYF,0,0
DRUNF,0,0
CEFD,0,0
BRYAF,0,0
TCBK,0,0
MKIN,0,0
RKSLF,0,0
HHLKF,0,0
GLGI,0,0
MDGS,0,0
RESE,0,0
JPT,0,0
CMYYY,0,0
EMKR,0,0
VLYPP,0,0
SSBI,0,0
ASHXF,0,0
LVBX,0,0
SMLE,0,0
NX,0,0
CCV,0,0
GTLS,0,0
CEBCF,0,0
GNHRF,0,0
GCHK,0,0
HEWC,0,0
GFKRF,0,0
CRUCF,0,0
CAEN,0,0
TMUS,0,0
INTEQ,0,0
SFPCF,0,0
FATLF,0,0
CCXI,0,0
VVR,0,0
YKYOF,0,0
RSGUF,0,0
TERRF,0,0
LSPD,0,0
ITLK,0,0
OXSQZ,0,0
OIH,0,0
CAMJF,0,0
YARIY,0,0
TKBIF,0,0
LMLLF,0,0
KSBI,0,0
CSGKF,0,0
PRIEF,0,0
FUCIF,0,0
RIVE,0,0
TREB.U,0,0
OIEXF,0,0
NIDB,0,0
GAFL,0,0
SMGZY,0,0
PVHO,0,0
SSPT,0,0
CEOA,0,0
BYLD,0,0
PGNY,0,0
CIHKY,0,0
NAKOF,0,0
IZIZF,0,0
BAC.PRM,0,0
LNGHY,0,0
CNABQ,0,0
GLOP.PRA,0,0
FMBRY,0,0
TABCF,0,0
ENTCF,0,0
GPOX,0,0
TG,0,0
DMAC,0,0
TLPFY,0,0
BRMK,0,0
BIRNF,0,0
GHCGF,0,0
AESE,0,0
KPJHF,0,0
NANN,0,0
EJAN,0,0
LOVA,0,0
STAF,0,0
CCS,0,0
SMORF,0,0
KELYB,0,0
PSZKF,0,0
OCA.WS,0,0
DRW,0,0
MCHIF,0,0
GLOP,0,0
PNGM,0,0
PGEN,0,0
VPLM,0,0
ACGI,0,0
CVISF,0,0
NPDCF,0,0
XONE,0,0
UTGN,0,0
ATRC,0,0
NDTAF,0,0
CSSI,0,0
TACE,0,0
PUPS,0,0
AVAN.WS,0,0
MRMEF,0,0
CIHHF,0,0
WPTIF,0,0
RBGBF,0,0
AVNE,0,0
JRI,0,0
COIVF,0,0
DHF,0,0
OCBM,0,0
EWBC,0,0
NBACW,0,0
PTEST.X,0,0
ACVF,0,0
EFLI,0,0
ALVVF,0,0
EPOR,0,0
PCHZF,0,0
FINMU,0,0
CSWYY,0,0
SPGHF,0,0
ORA,0,0
MERT,0,0
TILT,0,0
CLEV,0,0
CVSY,0,0
GTBIF,0,0
DBXYF,0,0
MIDE,0,0
HTOO,0,0
WYGPF,0,0
RFMZ,0,0
MNXXF,0,0
CHW,0,0
WNS,0,0
GPLS,0,0
JPNL,0,0
CSPI,0,0
CRNZF,0,0
ERMG,0,0
SGMS,0,0
SNGXW,0,0
KAIIU,0,0
GDO,0,0
OFS,0,0
ELMD,0,0
PXGYF,0,0
RBNZF,0,0
BSN,0,0
BCGOF,0,0
CFIGF,0,0
PBFS,0,0
VRGFF,0,0
SDIIF,0,0
RANKF,0,0
JJT,0,0
SUPBF,0,0
BREZW,0,0
FLMP,0,0
QUMU,0,0
PEI.PRB,0,0
CTRRF,0,0
ADAP,0,0
WTBDY,0,0
MTGGY,0,0
AGUNF,0,0
LGNZZ,0,0
KRMA,0,0
JREIF,0,0
MDC,0,0
VOYJF,0,0
